DATASET,OPTIMIZER,LOSS,MINI-BATCH SIZE,LEARNING RATE,TRAINING LOSS,TRAINING ACCURACY,TRAINING F1,VALIDATION LOSS,VALIDATION ACCURACY,VALIDATION F1,TOTAL TRAINING TIME,TEST LOSS,TEST ACCURACY,TEST F1,CONVERGED AT EPOCH
circle,sgd,cross_entropy,49,0.21544346900318834,0.4001637838388744,0.9555555555555556,0.9555577503537741,0.41851797699928284,0.95,0.9499849864878391,5.894724130630493,0.40690553188323975,0.956,0.9560038738749553,100.0
circle,sgd,cross_entropy,49,0.3593813663804626,0.3738438439996619,0.9688888888888889,0.9688888888888889,0.3851340115070343,0.97,0.97000300030003,5.874610662460327,0.37695151567459106,0.978,0.9780035209013507,57.94736842105263
circle,sgd,cross_entropy,49,0.5994842503189409,0.3580009278498198,0.9711111111111111,0.9711093991685006,0.3639088571071625,0.98,0.98,5.650888442993164,0.3608933091163635,0.974,0.974001248004992,0.2631578947368421
circle,sgd,cross_entropy,49,1.0,0.3515932152145787,0.9644444444444444,0.9644370696310782,0.3755578100681305,0.95,0.94998499849985,4.86407470703125,0.3584411144256592,0.963,0.9629942648566214,11.157894736842104
circle,sgd,cross_entropy,57,0.01,0.68418850004673,0.7988888888888889,0.7970613847908746,0.6842894554138184,0.79,0.7869453768690875,4.130971908569336,0.6845552325248718,0.796,0.7948782894736841,100.0
circle,sgd,cross_entropy,57,0.016681005372000592,0.6718660406768322,0.65,0.6500522917621028,0.6812412142753601,0.57,0.5672776605366294,4.340360879898071,0.6723024845123291,0.657,0.6561291704682823,100.0
circle,sgd,cross_entropy,57,0.027825594022071243,0.6499725989997387,0.6966666666666667,0.6949672642338479,0.6583557724952698,0.67,0.6666929851199513,5.068310737609863,0.6518133282661438,0.704,0.7018911708044056,100.0
circle,sgd,cross_entropy,57,0.046415888336127774,0.6065348349511623,0.9044444444444445,0.903988976093582,0.6195665001869202,0.86,0.8583030303030301,5.16920018196106,0.6081978678703308,0.881,0.8801353794370198,100.0
circle,sgd,cross_entropy,57,0.0774263682681127,0.5425217896699905,0.9511111111111111,0.9511009707427326,0.5596638321876526,0.92,0.9196146126053794,5.0563108921051025,0.545617938041687,0.941,0.9409417413079167,100.0
circle,sgd,cross_entropy,57,0.1291549665014884,0.45264636166393757,0.9611111111111111,0.9611075102480562,0.47396185994148254,0.97,0.97000300030003,5.030165672302246,0.4593643844127655,0.965,0.9650024150217352,100.0
circle,sgd,cross_entropy,57,0.21544346900318834,0.40366972610354424,0.9733333333333334,0.9733364948263483,0.4251634180545807,0.98,0.98,5.090420722961426,0.4106432795524597,0.97,0.9700048012291146,100.0
circle,sgd,cross_entropy,57,0.3593813663804626,0.3741247206926346,0.9877777777777778,0.9877786382435738,0.39132264256477356,0.98,0.98,5.0445380210876465,0.3802047371864319,0.982,0.982,100.0
circle,sgd,cross_entropy,57,0.5994842503189409,0.358423201367259,0.9888888888888889,0.9888902061776452,0.37360915541648865,0.98,0.98,5.065478324890137,0.3628704845905304,0.983,0.9830004252657911,0.125
circle,sgd,cross_entropy,57,1.0,0.34977007657289505,0.9833333333333333,0.9833357412431318,0.3623943030834198,0.97,0.97000300030003,5.123302698135376,0.3520807921886444,0.977,0.9770015878399675,0.125
circle,sgd,cross_entropy,65,0.01,0.6811082661151886,0.6455555555555555,0.6439156348094783,0.6884635090827942,0.58,0.5796634615384615,4.493285894393921,0.68332839012146,0.628,0.626578187611645,0.14285714285714285
circle,sgd,cross_entropy,65,0.016681005372000592,0.6792818818773542,0.6422222222222222,0.6417936313075312,0.6853975653648376,0.57,0.5693544189770795,3.7640938758850098,0.6795931458473206,0.649,0.648990522990523,100.0
circle,sgd,cross_entropy,65,0.027825594022071243,0.6491560297352927,0.7933333333333333,0.7933333333333333,0.6591481566429138,0.74,0.739375,3.670238494873047,0.6515637040138245,0.769,0.7689799028191254,0.14285714285714285
circle,sgd,cross_entropy,65,0.046415888336127774,0.6329292569841657,0.8255555555555556,0.8255505989577007,0.6458805799484253,0.77,0.7699309930993098,3.658054828643799,0.6346075534820557,0.803,0.8030049250049249,0.14285714285714285
circle,sgd,cross_entropy,65,0.0774263682681127,0.5594424647944314,0.8988888888888888,0.8988995031011751,0.5727563500404358,0.85,0.8500150015001501,4.245643138885498,0.5626358985900879,0.875,0.8750191265492505,0.14285714285714285
circle,sgd,cross_entropy,65,0.1291549665014884,0.48143996936934336,0.9488888888888889,0.9488858600673474,0.5022603869438171,0.94,0.94,4.467055320739746,0.4864235818386078,0.947,0.9470087460582731,0.14285714285714285
circle,sgd,cross_entropy,65,0.21544346900318834,0.4172954793487276,0.9733333333333334,0.9733372844384081,0.43639129400253296,0.98,0.98,4.467068672180176,0.4237624704837799,0.965,0.9650053554337901,0.14285714285714285
circle,sgd,cross_entropy,65,0.3593813663804626,0.3824279308319092,0.9822222222222222,0.9822243298842323,0.39857199788093567,0.98,0.98,4.451115131378174,0.38777488470077515,0.977,0.9770030601046977,0.14285714285714285
circle,sgd,cross_entropy,65,0.5994842503189409,0.3631848692893982,0.9833333333333333,0.9833354944274644,0.3732464909553528,0.99,0.9900010001000099,4.439927816390991,0.3663140833377838,0.98,0.9800024009603842,0.14285714285714285
circle,sgd,cross_entropy,65,1.0,0.35198904148169924,0.9866666666666667,0.9866678523261158,0.3638065457344055,0.98,0.98,4.472829103469849,0.35405203700065613,0.98,0.9799988791212311,0.14285714285714285
circle,sgd,cross_entropy,74,0.01,0.6858490980588473,0.5222222222222223,0.4608766236757679,0.6893422603607178,0.46,0.36406732117812063,4.150919198989868,0.6858349442481995,0.53,0.46039968323897257,100.0
circle,sgd,cross_entropy,74,0.016681005372000592,0.674584292448484,0.6466666666666666,0.6467085564491165,0.6744526624679565,0.64,0.6382608695652174,4.147930383682251,0.6763953566551208,0.656,0.6550878667475523,0.15384615384615385
circle,sgd,cross_entropy,74,0.027825594022071243,0.6634540787109962,0.6422222222222222,0.636732596948817,0.6748433113098145,0.59,0.5762610229276897,4.153635263442993,0.6674421429634094,0.623,0.6167629461320512,0.15384615384615385
circle,sgd,cross_entropy,74,0.046415888336127774,0.6317334862855765,0.7333333333333333,0.7315046191313939,0.641680121421814,0.69,0.68803105151729,4.132959365844727,0.6376505494117737,0.709,0.705068051444081,0.15384615384615385
circle,sgd,cross_entropy,74,0.0774263682681127,0.585488117658175,0.8311111111111111,0.8311111111111111,0.5999059081077576,0.81,0.81001900190019,3.5261433124542236,0.5895050764083862,0.821,0.8209722283114073,0.15384615384615385
circle,sgd,cross_entropy,74,0.1291549665014884,0.4854242709966806,0.9522222222222222,0.9522102475609293,0.5044782161712646,0.95,0.95000500050005,3.4189698696136475,0.4896973967552185,0.94,0.9399726360595926,0.15384615384615385
circle,sgd,cross_entropy,74,0.21544346900318834,0.42520714035400975,0.9677777777777777,0.9677800452926842,0.4447498023509979,0.95,0.95000500050005,3.4833011627197266,0.4296477437019348,0.958,0.9580020160080639,0.15384615384615385
circle,sgd,cross_entropy,74,0.3593813663804626,0.386595593048976,0.9644444444444444,0.9644486586235108,0.4041806161403656,0.96,0.96,4.519910097122192,0.394138365983963,0.959,0.9590062735081539,0.9230769230769231
circle,sgd,cross_entropy,74,0.5994842503189409,0.3690034357401041,0.9633333333333334,0.9633322921797847,0.38457950949668884,0.95,0.95000500050005,5.511276483535767,0.37610766291618347,0.96,0.9600019200076799,0.15384615384615385
circle,sgd,cross_entropy,74,1.0,0.356334551022603,0.9611111111111111,0.9610977147097426,0.3754563629627228,0.96,0.959967987194878,5.005605220794678,0.3657994568347931,0.959,0.9589833109806286,0.15384615384615385
circle,sgd,cross_entropy,85,0.01,0.682713346047835,0.6633333333333333,0.6610875608566118,0.6878730654716492,0.61,0.6075229357798165,4.482876539230347,0.6845977902412415,0.63,0.6273639635055069,100.0
circle,sgd,cross_entropy,85,0.016681005372000592,0.6825508908791975,0.5911111111111111,0.5881509255011977,0.6845089793205261,0.53,0.5283468998090644,4.008299350738525,0.6831734776496887,0.578,0.5699701278772378,100.0
circle,sgd,cross_entropy,85,0.027825594022071243,0.6671550057151101,0.7655555555555555,0.7547129833034618,0.674277663230896,0.7,0.6765765765765765,3.555492877960205,0.6691115498542786,0.754,0.7417221449427923,100.0
circle,sgd,cross_entropy,85,0.046415888336127774,0.6499303200028159,0.7777777777777778,0.7774344142680744,0.6614044904708862,0.72,0.7197759103641458,3.550504446029663,0.6544480919837952,0.74,0.7395158111888391,0.36363636363636365
circle,sgd,cross_entropy,85,0.0774263682681127,0.616516422141682,0.9011111111111111,0.9009303596559994,0.6272480487823486,0.89,0.8896140350877192,3.5993776321411133,0.6182820200920105,0.891,0.8906759979201544,0.36363636363636365
circle,sgd,cross_entropy,85,0.1291549665014884,0.5306671315973456,0.9222222222222223,0.922199175133728,0.5430979132652283,0.88,0.879903961584634,3.5635035037994385,0.5332335233688354,0.912,0.9119302814111773,0.36363636363636365
circle,sgd,cross_entropy,85,0.21544346900318834,0.4434799145568501,0.97,0.9700021111345682,0.4651474356651306,0.96,0.96,3.544355869293213,0.4489484131336212,0.968,0.968001536006144,0.36363636363636365
circle,sgd,cross_entropy,85,0.3593813663804626,0.4001043845306743,0.9733333333333334,0.9733364939676332,0.41726648807525635,0.98,0.98,3.583191394805908,0.40575191378593445,0.969,0.9690051161511339,89.45454545454545
circle,sgd,cross_entropy,85,0.5994842503189409,0.3711211518807845,0.9788888888888889,0.9788919389079669,0.3827148377895355,0.98,0.98,3.562664747238159,0.37532368302345276,0.98,0.9800024009603842,0.36363636363636365
circle,sgd,cross_entropy,85,1.0,0.3561939299106598,0.9788888888888889,0.9788916256799624,0.3641878366470337,0.98,0.98,3.5714354515075684,0.35930341482162476,0.979,0.9790032139288254,16.636363636363637
circle,sgd,cross_entropy,98,0.01,0.6870304584503174,0.5222222222222223,0.5207565011820331,0.692318856716156,0.5,0.4995998399359744,3.2773184776306152,0.6895039677619934,0.514,0.513906684640647,0.3
circle,sgd,cross_entropy,98,0.016681005372000592,0.6774434804916382,0.7188888888888889,0.7025164100611705,0.6802948117256165,0.7,0.6801358234295417,3.269007444381714,0.6787475943565369,0.733,0.7195458250579061,100.0
circle,sgd,cross_entropy,98,0.027825594022071243,0.6706840336322785,0.7866666666666666,0.7835322182186484,0.6762295365333557,0.73,0.7246444919133352,2.7288436889648438,0.6716859340667725,0.773,0.7689023574149118,100.0
circle,sgd,cross_entropy,98,0.046415888336127774,0.6504591345787049,0.7877777777777778,0.7871533006217023,0.6616074442863464,0.73,0.7273051718923278,2.710752487182617,0.6515500545501709,0.772,0.7708854346020012,100.0
circle,sgd,cross_entropy,98,0.0774263682681127,0.5972705483436584,0.7755555555555556,0.7753867828023732,0.6169490218162537,0.72,0.7197756410256411,2.712763786315918,0.6046320199966431,0.758,0.7578079642187274,100.0
circle,sgd,cross_entropy,98,0.1291549665014884,0.5220287799835205,0.9222222222222223,0.9221738154472496,0.5421293377876282,0.92,0.9199359743897558,2.705641031265259,0.5282285213470459,0.916,0.9158991419057376,100.0
circle,sgd,cross_entropy,98,0.21544346900318834,0.4587099701166153,0.9544444444444444,0.9544368516175054,0.47780850529670715,0.95,0.94998499849985,2.9590981006622314,0.46345990896224976,0.956,0.955991551695861,100.0
circle,sgd,cross_entropy,98,0.3593813663804626,0.4069643706083298,0.9644444444444444,0.9644423374381547,0.42424067854881287,0.96,0.96,3.3261351585388184,0.41012564301490784,0.967,0.9670050494090021,100.0
circle,sgd,cross_entropy,98,0.5994842503189409,0.3789036154747009,0.97,0.9699991481470965,0.39586108922958374,0.96,0.96,3.3032002449035645,0.38236939907073975,0.963,0.9629967809710288,55.0
circle,sgd,cross_entropy,98,1.0,0.3625395864248276,0.9566666666666667,0.9566369670587509,0.3843859136104584,0.95,0.9499249324391954,3.290217161178589,0.37177324295043945,0.955,0.9549615111055091,36.0
circle,sgd,cross_entropy,113,0.01,0.6848798915743828,0.7177777777777777,0.7035373960383873,0.6865969300270081,0.68,0.6620713073005093,2.707767963409424,0.6851121187210083,0.709,0.69387209653092,0.375
circle,sgd,cross_entropy,113,0.016681005372000592,0.6865872293710709,0.6511111111111111,0.6301773418846134,0.6862303018569946,0.61,0.5902939638037451,2.698777437210083,0.6864398717880249,0.657,0.6413232687363907,0.375
circle,sgd,cross_entropy,113,0.027825594022071243,0.6778568476438522,0.7333333333333333,0.7281098600470328,0.6826910972595215,0.68,0.6774141414141414,2.700779438018799,0.6790200471878052,0.712,0.7077558561530848,0.375
circle,sgd,cross_entropy,113,0.046415888336127774,0.6629058793187141,0.7311111111111112,0.7310951768760449,0.6684576272964478,0.68,0.6797435897435897,2.7257261276245117,0.6645108461380005,0.696,0.6959172163020452,0.375
circle,sgd,cross_entropy,113,0.0774263682681127,0.6275739893317223,0.8444444444444444,0.8444521299956084,0.641465961933136,0.78,0.7798239295718287,2.7067689895629883,0.6301420331001282,0.814,0.8140297629762977,0.375
circle,sgd,cross_entropy,113,0.1291549665014884,0.5612915679812431,0.9277777777777778,0.9277596765455908,0.5784340500831604,0.9,0.8997596153846152,2.7077739238739014,0.565689206123352,0.916,0.9159616904834295,0.375
circle,sgd,cross_entropy,113,0.21544346900318834,0.49064628034830093,0.9633333333333334,0.9633342839517908,0.5112201571464539,0.92,0.9199359743897558,2.698791265487671,0.4951866865158081,0.956,0.956,0.375
circle,sgd,cross_entropy,113,0.3593813663804626,0.42278195545077324,0.9666666666666667,0.96667160554801,0.44310298562049866,0.96,0.9599679487179487,2.966068983078003,0.42889153957366943,0.958,0.9580067206720674,0.375
circle,sgd,cross_entropy,113,0.5994842503189409,0.3828429765999317,0.9855555555555555,0.9855570718715965,0.4000220000743866,0.98,0.98,2.7027881145477295,0.3876381814479828,0.981,0.9810032115427507,0.375
circle,sgd,cross_entropy,113,1.0,0.363672137260437,0.9877777777777778,0.9877790608144278,0.3766728937625885,0.99,0.9900010001000099,2.6958391666412354,0.36767667531967163,0.983,0.9830022618165157,0.25
circle,sgd,cross_entropy,129,0.01,0.6843209351812091,0.6411111111111111,0.6189350206152374,0.687802791595459,0.6,0.5735144312393888,2.4275217056274414,0.6841100454330444,0.647,0.6212305961946654,100.0
circle,sgd,cross_entropy,129,0.016681005372000592,0.6822443178721836,0.6855555555555556,0.6847799175021209,0.6858270764350891,0.63,0.6246441947565543,2.136160373687744,0.6833019852638245,0.667,0.6665751594746716,100.0
circle,sgd,cross_entropy,129,0.027825594022071243,0.6786948187010629,0.8044444444444444,0.8044541015566059,0.6790719032287598,0.78,0.7798239295718287,2.3447468280792236,0.6793006658554077,0.805,0.8050298374168307,100.0
circle,sgd,cross_entropy,129,0.046415888336127774,0.6607287951878139,0.7211111111111111,0.7176571611721841,0.6657387018203735,0.66,0.6541738066095472,2.023712396621704,0.6616789698600769,0.713,0.7089833858851755,100.0
circle,sgd,cross_entropy,129,0.0774263682681127,0.6340897849627903,0.8622222222222222,0.862204531886501,0.6449763774871826,0.81,0.8093333333333333,2.0076444149017334,0.6355939507484436,0.855,0.8549543213000252,100.0
circle,sgd,cross_entropy,129,0.1291549665014884,0.6007704053606305,0.8644444444444445,0.8644511385790108,0.6106758117675781,0.84,0.84,2.0038890838623047,0.6020946502685547,0.852,0.8519822397158354,100.0
circle,sgd,cross_entropy,129,0.21544346900318834,0.5255487901823861,0.9488888888888889,0.9488858600673474,0.5421261191368103,0.93,0.9299789978997899,1.9996392726898193,0.5281716585159302,0.942,0.9419888635990896,0.42857142857142855
circle,sgd,cross_entropy,129,0.3593813663804626,0.4309925820146288,0.9633333333333334,0.9633359136089166,0.45137733221054077,0.97,0.9699909918927034,2.0016684532165527,0.4375119209289551,0.96,0.9600057618668447,100.0
circle,sgd,cross_entropy,129,0.5994842503189409,0.39288872480392456,0.9677777777777777,0.9677819549852055,0.4088061451911926,0.98,0.98,2.0362584590911865,0.3987289071083069,0.973,0.9730035922968191,3.0
circle,sgd,cross_entropy,129,1.0,0.3676993463720594,0.9811111111111112,0.9811135598189136,0.38537272810935974,0.98,0.98,2.44351863861084,0.37241533398628235,0.982,0.9820028802880288,34.42857142857143
circle,sgd,cross_entropy,149,0.01,0.6880478092602321,0.6111111111111112,0.608444236233283,0.6901406049728394,0.57,0.5672688779110797,2.4175240993499756,0.6904107928276062,0.605,0.5971407784835208,0.2857142857142857
circle,sgd,cross_entropy,149,0.016681005372000592,0.6800302948270526,0.63,0.62189145476353,0.68874192237854,0.6,0.5908045977011495,2.4405150413513184,0.6860089302062988,0.626,0.6155499568322739,0.2857142857142857
circle,sgd,cross_entropy,149,0.027825594022071243,0.6825054202760968,0.5655555555555556,0.45584021141017905,0.6852007508277893,0.57,0.46566771159874604,2.4285032749176025,0.6841512322425842,0.552,0.42929814116421006,0.2857142857142857
circle,sgd,cross_entropy,149,0.046415888336127774,0.654970679964338,0.6455555555555555,0.6372945319433293,0.6719660758972168,0.62,0.6086895411326995,2.4275107383728027,0.6646233797073364,0.634,0.6218883646753937,0.2857142857142857
circle,sgd,cross_entropy,149,0.0774263682681127,0.6397666420255389,0.6433333333333333,0.6345077250690951,0.6578462719917297,0.6,0.588094253823894,2.4185802936553955,0.6516501307487488,0.629,0.6141622345681724,0.2857142857142857
circle,sgd,cross_entropy,149,0.1291549665014884,0.6006726196834019,0.7577777777777778,0.7559291682254646,0.6240289807319641,0.71,0.7070938354084422,2.4155404567718506,0.6153680682182312,0.716,0.7118148025954031,0.2857142857142857
circle,sgd,cross_entropy,149,0.21544346900318834,0.5376517517226083,0.8933333333333333,0.8932795281496392,0.5577327609062195,0.86,0.86,2.4165496826171875,0.5463547706604004,0.866,0.8658581692218872,0.2857142857142857
circle,sgd,cross_entropy,149,0.3593813663804626,0.4368416368961334,0.9522222222222222,0.9522255843994974,0.4623231589794159,0.93,0.9299789810829747,2.4354889392852783,0.44710126519203186,0.936,0.93600768027649,0.2857142857142857
circle,sgd,cross_entropy,149,0.5994842503189409,0.40077587962150574,0.9411111111111111,0.9411126378619671,0.4255041778087616,0.92,0.92,2.446471929550171,0.4146917760372162,0.926,0.9259958559834239,0.2857142857142857
circle,sgd,cross_entropy,149,1.0,0.37204599380493164,0.9611111111111111,0.9611138477670329,0.3921635150909424,0.95,0.95000500050005,2.4205756187438965,0.38109225034713745,0.96,0.9600057603686637,0.2857142857142857
circle,sgd,cross_entropy,171,0.01,0.6881696780522665,0.51,0.42139530382710505,0.6905588507652283,0.46,0.352,2.1213366985321045,0.6892728209495544,0.522,0.4294561781609195,0.3333333333333333
circle,sgd,cross_entropy,171,0.016681005372000592,0.6885100404421488,0.5755555555555556,0.5742498253715437,0.689033031463623,0.53,0.5298588729856871,2.1223888397216797,0.6890302896499634,0.585,0.5799725750885141,0.3333333333333333
circle,sgd,cross_entropy,171,0.027825594022071243,0.6840583384037018,0.5333333333333333,0.5329183525261957,0.6907432675361633,0.47,0.46664455833584567,2.1382827758789062,0.6855119466781616,0.533,0.5320017321218493,100.0
circle,sgd,cross_entropy,171,0.046415888336127774,0.6694636146227518,0.6577777777777778,0.6564527470665481,0.6766929626464844,0.56,0.5578803693295865,2.1273109912872314,0.6718941330909729,0.656,0.6551621821910839,100.0
circle,sgd,cross_entropy,171,0.0774263682681127,0.6519060432910919,0.77,0.7698707755074824,0.6634869575500488,0.72,0.7197759103641458,2.121234655380249,0.6562332510948181,0.735,0.7350182851645666,0.3333333333333333
circle,sgd,cross_entropy,171,0.1291549665014884,0.6201153496901194,0.7466666666666667,0.7466967008503098,0.6373743414878845,0.69,0.6895345811230108,2.146803140640259,0.626513659954071,0.717,0.7170070794246404,0.3333333333333333
circle,sgd,cross_entropy,171,0.21544346900318834,0.5508401294549307,0.8788888888888889,0.8789015984718321,0.5687797665596008,0.84,0.8398719487795119,2.1143600940704346,0.5591003894805908,0.861,0.8610095960763243,100.0
circle,sgd,cross_entropy,171,0.3593813663804626,0.4633786578973134,0.9611111111111111,0.9611046294295776,0.4853184223175049,0.92,0.9199359743897558,2.116373300552368,0.46846190094947815,0.959,0.9589905285358982,5.333333333333333
circle,sgd,cross_entropy,171,0.5994842503189409,0.4016434798638026,0.9666666666666667,0.9666696296881585,0.41538333892822266,0.98,0.98,2.129321813583374,0.4061528742313385,0.975,0.9750042257141458,100.0
circle,sgd,cross_entropy,171,1.0,0.37659671902656555,0.9766666666666667,0.9766700377403845,0.38887932896614075,0.97,0.9699909918927034,1.7822599411010742,0.37989142537117004,0.977,0.9770005753595999,26.333333333333332
circle,sgd,cross_entropy,196,0.01,0.6864992618560791,0.63,0.62679646680608,0.6896914839744568,0.56,0.5596474358974359,1.52791428565979,0.6872550845146179,0.617,0.6144665708014834,100.0
circle,sgd,cross_entropy,196,0.016681005372000592,0.6834581732749939,0.74,0.7397684314695695,0.6851146817207336,0.69,0.6899069906990701,1.5229463577270508,0.6829288601875305,0.743,0.7430177331595985,100.0
circle,sgd,cross_entropy,196,0.027825594022071243,0.6812164306640625,0.6177777777777778,0.5794151138064724,0.6827065348625183,0.64,0.6071875,1.5209510326385498,0.6809688210487366,0.618,0.5797791461949994,100.0
circle,sgd,cross_entropy,196,0.046415888336127774,0.6727890133857727,0.6555555555555556,0.6554841120510706,0.6799628734588623,0.61,0.6086315789473684,1.5169446468353271,0.674327552318573,0.651,0.6509459036475912,100.0
circle,sgd,cross_entropy,196,0.0774263682681127,0.6637271523475647,0.7033333333333334,0.7033761941277459,0.6718360781669617,0.69,0.6899069162246022,1.5309607982635498,0.6660339832305908,0.685,0.6848716192467489,100.0
circle,sgd,cross_entropy,196,0.1291549665014884,0.6368565440177918,0.8255555555555556,0.8255807556064247,0.6458118557929993,0.8,0.8,1.5299606323242188,0.6366682052612305,0.828,0.8279669748110933,100.0
circle,sgd,cross_entropy,196,0.21544346900318834,0.5634410858154297,0.9277777777777778,0.927697219514987,0.5813770294189453,0.87,0.869176967138981,1.534348487854004,0.5653471946716309,0.912,0.9118520268241416,100.0
circle,sgd,cross_entropy,196,0.3593813663804626,0.4827678918838501,0.9533333333333334,0.9533333333333334,0.5040320754051208,0.93,0.9299789978997899,1.5209205150604248,0.4871245324611664,0.948,0.9479937599001583,100.0
circle,sgd,cross_entropy,196,0.5994842503189409,0.4192988693714142,0.9655555555555555,0.9655591702075852,0.44018271565437317,0.97,0.9699909918927034,1.5309252738952637,0.42492929100990295,0.966,0.9660048963133641,100.0
circle,sgd,cross_entropy,196,1.0,0.38210088610649107,0.9755555555555555,0.9755577284379828,0.39849501848220825,0.97,0.97000300030003,1.703355312347412,0.38772469758987427,0.977,0.977003520017285,100.0
circle,sgd,cross_entropy,225,0.01,0.6878523826599121,0.6011111111111112,0.6003820125449867,0.6875084638595581,0.61,0.6098829882988298,1.5628135204315186,0.6877923607826233,0.637,0.6369683924180235,100.0
circle,sgd,cross_entropy,225,0.016681005372000592,0.686454638838768,0.6455555555555555,0.6452653326653309,0.6891573071479797,0.61,0.6098829882988298,1.5698130130767822,0.6871095299720764,0.623,0.6230501434570295,100.0
circle,sgd,cross_entropy,225,0.027825594022071243,0.6864632815122604,0.5733333333333334,0.5675263158770656,0.6910772919654846,0.48,0.4606531624638281,1.567840337753296,0.6871775388717651,0.563,0.557736629951211,100.0
circle,sgd,cross_entropy,225,0.046415888336127774,0.6780480593442917,0.6344444444444445,0.6315814421539495,0.6852556467056274,0.56,0.5596474358974359,1.5808203220367432,0.6789785623550415,0.634,0.6319875193498451,100.0
circle,sgd,cross_entropy,225,0.0774263682681127,0.6633408218622208,0.8455555555555555,0.8425016542380918,0.6670562028884888,0.82,0.814679802955665,1.5717647075653076,0.6640660762786865,0.849,0.8462742553729148,100.0
circle,sgd,cross_entropy,225,0.1291549665014884,0.6552917957305908,0.7455555555555555,0.745229617253009,0.6665549278259277,0.66,0.66,1.6496365070343018,0.656263530254364,0.723,0.723036854304404,100.0
circle,sgd,cross_entropy,225,0.21544346900318834,0.5972694158554077,0.8844444444444445,0.8844501509198124,0.611332893371582,0.84,0.8398719487795119,1.569000482559204,0.5978780388832092,0.866,0.8658391073258197,100.0
circle,sgd,cross_entropy,225,0.3593813663804626,0.49686064571142197,0.9544444444444444,0.9544368516175054,0.5141969323158264,0.97,0.96999099909991,1.5618386268615723,0.5011338591575623,0.944,0.9439556336252946,100.0
circle,sgd,cross_entropy,225,0.5994842503189409,0.4409816339612007,0.9644444444444444,0.9644423374381547,0.4591566324234009,0.97,0.97000300030003,1.5578374862670898,0.4463121294975281,0.968,0.9680028160450568,100.0
circle,sgd,cross_entropy,225,1.0,0.39531611651182175,0.9788888888888889,0.9788911050431024,0.41680651903152466,0.98,0.98,1.5558722019195557,0.4020043909549713,0.975,0.9750041259283339,100.0
circle,sgd,cross_entropy,259,0.01,0.6889130026102066,0.5077777777777778,0.5062048715365537,0.6914392113685608,0.45,0.44203866788136453,1.558772325515747,0.6900568008422852,0.508,0.506481700572308,100.0
circle,sgd,cross_entropy,259,0.016681005372000592,0.6818606704473495,0.5766666666666667,0.5767110919061287,0.6894351243972778,0.45,0.4445105353362234,1.575784683227539,0.6841249465942383,0.566,0.5656005602240896,100.0
circle,sgd,cross_entropy,259,0.027825594022071243,0.683731272816658,0.6233333333333333,0.6227162820492183,0.6885935068130493,0.57,0.5693544189770795,1.5611968040466309,0.6846591234207153,0.639,0.6390480303389524,100.0
circle,sgd,cross_entropy,259,0.046415888336127774,0.6842369586229324,0.53,0.528113113416713,0.6903105974197388,0.47,0.46232817086749667,1.5498456954956055,0.6859936118125916,0.558,0.5525767309237921,100.0
circle,sgd,cross_entropy,259,0.0774263682681127,0.6759352684020996,0.6044444444444445,0.6035110309103449,0.6853995323181152,0.51,0.5092643379041136,1.5548393726348877,0.6780468225479126,0.606,0.6058579759368142,100.0
circle,sgd,cross_entropy,259,0.1291549665014884,0.6459528803825378,0.7033333333333334,0.7029533091989234,0.6600701212882996,0.62,0.6190847049377761,1.5598392486572266,0.6485604047775269,0.716,0.7160409092545984,100.0
circle,sgd,cross_entropy,259,0.21544346900318834,0.6228852719068527,0.8044444444444444,0.8043227359816559,0.6378075480461121,0.74,0.7387474909674829,1.5526728630065918,0.6204548478126526,0.803,0.8024144182593616,100.0
circle,sgd,cross_entropy,259,0.3593813663804626,0.5595140308141708,0.8911111111111111,0.891124017034502,0.5746419429779053,0.87,0.86996099609961,1.5578503608703613,0.560899019241333,0.883,0.8829818645466136,100.0
circle,sgd,cross_entropy,259,0.5994842503189409,0.4357130602002144,0.9622222222222222,0.9622199835280394,0.45620572566986084,0.97,0.97000300030003,1.5568726062774658,0.4404016435146332,0.96,0.9600048001728062,100.0
circle,sgd,cross_entropy,259,1.0,0.3951243609189987,0.9688888888888889,0.9688904252476419,0.4162653982639313,0.97,0.97000300030003,1.5638222694396973,0.40068092942237854,0.969,0.9690051156189899,70.75
circle,sgd,cross_entropy,297,0.01,0.6867155432701111,0.5311111111111111,0.5187359737029199,0.6928250193595886,0.47,0.45617391304347826,1.5578503608703613,0.691013514995575,0.516,0.5089128879247544,100.0
circle,sgd,cross_entropy,297,0.016681005372000592,0.6826385706663132,0.6133333333333333,0.6103823419378975,0.6897891163825989,0.58,0.5766060606060606,1.556849718093872,0.6889029145240784,0.605,0.5973704127818387,100.0
circle,sgd,cross_entropy,297,0.027825594022071243,0.679386556148529,0.51,0.5009313520852373,0.6923922896385193,0.47,0.46471015223308804,1.5538575649261475,0.6900094151496887,0.506,0.5028276832071498,100.0
circle,sgd,cross_entropy,297,0.046415888336127774,0.676448181271553,0.5777777777777777,0.5772719872573349,0.6924083232879639,0.52,0.5188438378161382,1.5668082237243652,0.6874319314956665,0.561,0.5601422812811395,100.0
circle,sgd,cross_entropy,297,0.0774263682681127,0.6676882654428482,0.5822222222222222,0.5762773291885588,0.6881131529808044,0.54,0.5321175030599755,1.5648059844970703,0.6862639784812927,0.587,0.5758908059316571,100.0
